238.601;0;(-2.72, 1.34, 4.32);117.9;16.10;14.35;12.67;11.10;9.70;8.53;-1;-1;-1;-1;-1;15.30;13.44;11.64;9.91;8.30;6.90;5.86;-1;-1;-1;-1;14.73;12.79;10.88;9.00;7.20;5.52;4.15;-1;-1;-1;-1;14.41;12.43;10.45;8.48;6.53;4.63;2.85;1.69;-1;-1;5.92;14.38;12.38;10.40;8.42;6.45;4.50;2.65;1.32;2.12;3.90;5.83;14.61;12.66;10.72;8.82;6.96;5.21;3.73;2.94;3.37;4.70;6.39;15.11;13.23;11.40;9.62;7.96;6.49;5.37;4.85;5.12;6.08;7.46;15.85;14.07;-1;10.75;9.29;8.06;7.19;6.81;7.01;7.74;8.87;16.80;-1;13.55;12.10;10.82;9.79;9.09;8.79;8.95;9.53;10.46;-1;16.36;14.92;13.61;12.49;11.61;11.02;10.78;10.91;11.39;12.18;19.18;17.74;16.41;15.24;14.24;13.48;12.97;12.77;12.88;13.29;13.97
238.798;0;(-2.72, 1.34, 4.32);117.9;16.10;14.35;12.67;11.10;9.70;8.53;-1;-1;-1;-1;-1;15.30;13.44;11.64;9.91;8.30;6.90;5.86;-1;-1;-1;-1;14.73;12.79;10.88;9.00;7.20;5.52;4.15;-1;-1;-1;-1;14.41;12.43;10.45;8.48;6.53;4.63;2.85;1.69;-1;-1;5.92;14.38;12.38;10.40;8.42;6.45;4.50;2.65;1.32;2.12;3.90;5.83;14.61;12.66;10.72;8.82;6.96;5.21;3.73;2.94;3.37;4.70;6.39;15.11;13.23;11.40;9.62;7.96;6.49;5.37;4.85;5.12;6.08;7.46;15.85;14.07;-1;10.75;9.29;8.06;7.19;6.81;7.01;7.74;8.87;16.80;-1;13.55;12.10;10.82;9.79;9.09;8.79;8.95;9.53;10.46;-1;16.36;14.92;13.61;12.49;11.61;11.02;10.78;10.91;11.39;12.18;19.18;17.74;16.41;15.24;14.24;13.48;12.97;12.77;12.88;13.29;13.97
238.998;0;(-2.72, 1.34, 4.32);117.9;16.10;14.35;12.67;11.10;9.70;8.53;-1;-1;-1;-1;-1;15.30;13.44;11.64;9.91;8.30;6.90;5.86;-1;-1;-1;-1;14.73;12.79;10.88;9.00;7.20;5.52;4.15;-1;-1;-1;-1;14.41;12.43;10.45;8.48;6.53;4.63;2.85;1.69;-1;-1;5.92;14.38;12.38;10.40;8.42;6.45;4.50;2.65;1.32;2.12;3.90;5.83;14.61;12.66;10.72;8.82;6.96;5.21;3.73;2.94;3.37;4.70;6.39;15.11;13.23;11.40;9.62;7.96;6.49;5.37;4.85;5.12;6.08;7.46;15.85;14.07;-1;10.75;9.29;8.06;7.19;6.81;7.01;7.74;8.87;16.80;-1;13.55;12.10;10.82;9.79;9.09;8.79;8.95;9.53;10.46;-1;16.36;14.92;13.61;12.49;11.61;11.02;10.78;10.91;11.39;12.18;19.18;17.74;16.41;15.24;14.24;13.48;12.97;12.77;12.88;13.29;13.97
239.202;0;(-2.72, 1.34, 4.32);117.9;16.10;14.35;12.67;11.10;9.70;8.53;-1;-1;-1;-1;-1;15.30;13.44;11.64;9.91;8.30;6.90;5.86;-1;-1;-1;-1;14.73;12.79;10.88;9.00;7.20;5.52;4.15;-1;-1;-1;-1;14.41;12.43;10.45;8.48;6.53;4.63;2.85;1.69;-1;-1;5.92;14.38;12.38;10.40;8.42;6.45;4.50;2.65;1.32;2.12;3.90;5.83;14.61;12.66;10.72;8.82;6.96;5.21;3.73;2.94;3.37;4.70;6.39;15.11;13.23;11.40;9.62;7.96;6.49;5.37;4.85;5.12;6.08;7.46;15.85;14.07;-1;10.75;9.29;8.06;7.19;6.81;7.01;7.74;8.87;16.80;-1;13.55;12.10;10.82;9.79;9.09;8.79;8.95;9.53;10.46;-1;16.36;14.92;13.61;12.49;11.61;11.02;10.78;10.91;11.39;12.18;19.18;17.74;16.41;15.24;14.24;13.48;12.97;12.77;12.88;13.29;13.97
239.399;0;(-2.72, 1.34, 4.32);117.9;16.10;14.35;12.67;11.10;9.70;8.53;-1;-1;-1;-1;-1;15.30;13.44;11.64;9.91;8.30;6.90;5.86;-1;-1;-1;-1;14.73;12.79;10.88;9.00;7.20;5.52;4.15;-1;-1;-1;-1;14.41;12.43;10.45;8.48;6.53;4.63;2.85;1.69;-1;-1;5.92;14.38;12.38;10.40;8.42;6.45;4.50;2.65;1.32;2.12;3.90;5.83;14.61;12.66;10.72;8.82;6.96;5.21;3.73;2.94;3.37;4.70;6.39;15.11;13.23;11.40;9.62;7.96;6.49;5.37;4.85;5.12;6.08;7.46;15.85;14.07;-1;10.75;9.29;8.06;7.19;6.81;7.01;7.74;8.87;16.80;-1;13.55;12.10;10.82;9.79;9.09;8.79;8.95;9.53;10.46;-1;16.36;14.92;13.61;12.49;11.61;11.02;10.78;10.91;11.39;12.18;19.18;17.74;16.41;15.24;14.24;13.48;12.97;12.77;12.88;13.29;13.97
239.602;0;(-2.72, 1.34, 4.32);117.9;16.10;14.35;12.67;11.10;9.70;8.53;-1;-1;-1;-1;-1;15.30;13.44;11.64;9.91;8.30;6.90;5.86;-1;-1;-1;-1;14.73;12.79;10.88;9.00;7.20;5.52;4.15;-1;-1;-1;-1;14.41;12.43;10.45;8.48;6.53;4.63;2.85;1.69;-1;-1;5.92;14.38;12.38;10.40;8.42;6.45;4.50;2.65;1.32;2.12;3.90;5.83;14.61;12.66;10.72;8.82;6.96;5.21;3.73;2.94;3.37;4.70;6.39;15.11;13.23;11.40;9.62;7.96;6.49;5.37;4.85;5.12;6.08;7.46;15.85;14.07;-1;10.75;9.29;8.06;7.19;6.81;7.01;7.74;8.87;16.80;-1;13.55;12.10;10.82;9.79;9.09;8.79;8.95;9.53;10.46;-1;16.36;14.92;13.61;12.49;11.61;11.02;10.78;10.91;11.39;12.18;19.18;17.74;16.41;15.24;14.24;13.48;12.97;12.77;12.88;13.29;13.97
239.799;0;(-2.72, 1.34, 4.32);117.9;16.10;14.35;12.67;11.10;9.70;8.53;-1;-1;-1;-1;-1;15.30;13.44;11.64;9.91;8.30;6.90;5.86;-1;-1;-1;-1;14.73;12.79;10.88;9.00;7.20;5.52;4.15;-1;-1;-1;-1;14.41;12.43;10.45;8.48;6.53;4.63;2.85;1.69;-1;-1;5.92;14.38;12.38;10.40;8.42;6.45;4.50;2.65;1.32;2.12;3.90;5.83;14.61;12.66;10.72;8.82;6.96;5.21;3.73;2.94;3.37;4.70;6.39;15.11;13.23;11.40;9.62;7.96;6.49;5.37;4.85;5.12;6.08;7.46;15.85;14.07;-1;10.75;9.29;8.06;7.19;6.81;7.01;7.74;8.87;16.80;-1;13.55;12.10;10.82;9.79;9.09;8.79;8.95;9.53;10.46;-1;16.36;14.92;13.61;12.49;11.61;11.02;10.78;10.91;11.39;12.18;19.18;17.74;16.41;15.24;14.24;13.48;12.97;12.77;12.88;13.29;13.97
240.001;0;(-2.72, 1.34, 4.32);117.9;16.10;14.35;12.67;11.10;9.70;8.53;-1;-1;-1;-1;-1;15.30;13.44;11.64;9.91;8.30;6.90;5.86;-1;-1;-1;-1;14.73;12.79;10.88;9.00;7.20;5.52;4.15;-1;-1;-1;-1;14.41;12.43;10.45;8.48;6.53;4.63;2.85;1.69;-1;-1;5.92;14.38;12.38;10.40;8.42;6.45;4.50;2.65;1.32;2.12;3.90;5.83;14.61;12.66;10.72;8.82;6.96;5.21;3.73;2.94;3.37;4.70;6.39;15.11;13.23;11.40;9.62;7.96;6.49;5.37;4.85;5.12;6.08;7.46;15.85;14.07;-1;10.75;9.29;8.06;7.19;6.81;7.01;7.74;8.87;16.80;-1;13.55;12.10;10.82;9.79;9.09;8.79;8.95;9.53;10.46;-1;16.36;14.92;13.61;12.49;11.61;11.02;10.78;10.91;11.39;12.18;19.18;17.74;16.41;15.24;14.24;13.48;12.97;12.77;12.88;13.29;13.97
240.198;0;(-2.72, 1.34, 4.32);117.9;16.10;14.35;12.67;11.10;9.70;8.53;-1;-1;-1;-1;-1;15.30;13.44;11.64;9.91;8.30;6.90;5.86;-1;-1;-1;-1;14.73;12.79;10.88;9.00;7.20;5.52;4.15;-1;-1;-1;-1;14.41;12.43;10.45;8.48;6.53;4.63;2.85;1.69;-1;-1;5.92;14.38;12.38;10.40;8.42;6.45;4.50;2.65;1.32;2.12;3.90;5.83;14.61;12.66;10.72;8.82;6.96;5.21;3.73;2.94;3.37;4.70;6.39;15.11;13.23;11.40;9.62;7.96;6.49;5.37;4.85;5.12;6.08;7.46;15.85;14.07;-1;10.75;9.29;8.06;7.19;6.81;7.01;7.74;8.87;16.80;-1;13.55;12.10;10.82;9.79;9.09;8.79;8.95;9.53;10.46;-1;16.36;14.92;13.61;12.49;11.61;11.02;10.78;10.91;11.39;12.18;19.18;17.74;16.41;15.24;14.24;13.48;12.97;12.77;12.88;13.29;13.97
240.401;0;(-2.72, 1.34, 4.32);117.9;16.10;14.35;12.67;11.10;9.70;8.53;-1;-1;-1;-1;-1;15.30;13.44;11.64;9.91;8.30;6.90;5.86;-1;-1;-1;-1;14.73;12.79;10.88;9.00;7.20;5.52;4.15;-1;-1;-1;-1;14.41;12.43;10.45;8.48;6.53;4.63;2.85;1.69;-1;-1;5.92;14.38;12.38;10.40;8.42;6.45;4.50;2.65;1.32;2.12;3.90;5.83;14.61;12.66;10.72;8.82;6.96;5.21;3.73;2.94;3.37;4.70;6.39;15.11;13.23;11.40;9.62;7.96;6.49;5.37;4.85;5.12;6.08;7.46;15.85;14.07;-1;10.75;9.29;8.06;7.19;6.81;7.01;7.74;8.87;16.80;-1;13.55;12.10;10.82;9.79;9.09;8.79;8.95;9.53;10.46;-1;16.36;14.92;13.61;12.49;11.61;11.02;10.78;10.91;11.39;12.18;19.18;17.74;16.41;15.24;14.24;13.48;12.97;12.77;12.88;13.29;13.97
240.602;0;(-2.72, 1.34, 4.32);117.9;16.10;14.35;12.67;11.10;9.70;8.53;-1;-1;-1;-1;-1;15.30;13.44;11.64;9.91;8.30;6.90;5.86;-1;-1;-1;-1;14.73;12.79;10.88;9.00;7.20;5.52;4.15;-1;-1;-1;-1;14.41;12.43;10.45;8.48;6.53;4.63;2.85;1.69;-1;-1;5.92;14.38;12.38;10.40;8.42;6.45;4.50;2.65;1.32;2.12;3.90;5.83;14.61;12.66;10.72;8.82;6.96;5.21;3.73;2.94;3.37;4.70;6.39;15.11;13.23;11.40;9.62;7.96;6.49;5.37;4.85;5.12;6.08;7.46;15.85;14.07;-1;10.75;9.29;8.06;7.19;6.81;7.01;7.74;8.87;16.80;-1;13.55;12.10;10.82;9.79;9.09;8.79;8.95;9.53;10.46;-1;16.36;14.92;13.61;12.49;11.61;11.02;10.78;10.91;11.39;12.18;19.18;17.74;16.41;15.24;14.24;13.48;12.97;12.77;12.88;13.29;13.97
240.799;0;(-2.72, 1.34, 4.32);117.9;16.10;14.35;12.67;11.10;9.70;8.53;-1;-1;-1;-1;-1;15.30;13.44;11.64;9.91;8.30;6.90;5.86;-1;-1;-1;-1;14.73;12.79;10.88;9.00;7.20;5.52;4.15;-1;-1;-1;-1;14.41;12.43;10.45;8.48;6.53;4.63;2.85;1.69;-1;-1;5.92;14.38;12.38;10.40;8.42;6.45;4.50;2.65;1.32;2.12;3.90;5.83;14.61;12.66;10.72;8.82;6.96;5.21;3.73;2.94;3.37;4.70;6.39;15.11;13.23;11.40;9.62;7.96;6.49;5.37;4.85;5.12;6.08;7.46;15.85;14.07;-1;10.75;9.29;8.06;7.19;6.81;7.01;7.74;8.87;16.80;-1;13.55;12.10;10.82;9.79;9.09;8.79;8.95;9.53;10.46;-1;16.36;14.92;13.61;12.49;11.61;11.02;10.78;10.91;11.39;12.18;19.18;17.74;16.41;15.24;14.24;13.48;12.97;12.77;12.88;13.29;13.97
241.002;0;(-2.72, 1.34, 4.32);117.9;16.10;14.35;12.67;11.10;9.70;8.53;-1;-1;-1;-1;-1;15.30;13.44;11.64;9.91;8.30;6.90;5.86;-1;-1;-1;-1;14.73;12.79;10.88;9.00;7.20;5.52;4.15;-1;-1;-1;-1;14.41;12.43;10.45;8.48;6.53;4.63;2.85;1.69;-1;-1;5.92;14.38;12.38;10.40;8.42;6.45;4.50;2.65;1.32;2.12;3.90;5.83;14.61;12.66;10.72;8.82;6.96;5.21;3.73;2.94;3.37;4.70;6.39;15.11;13.23;11.40;9.62;7.96;6.49;5.37;4.85;5.12;6.08;7.46;15.85;14.07;-1;10.75;9.29;8.06;7.19;6.81;7.01;7.74;8.87;16.80;-1;13.55;12.10;10.82;9.79;9.09;8.79;8.95;9.53;10.46;-1;16.36;14.92;13.61;12.49;11.61;11.02;10.78;10.91;11.39;12.18;19.18;17.74;16.41;15.24;14.24;13.48;12.97;12.77;12.88;13.29;13.97
241.199;0;(-2.74, 1.34, 4.28);122.3;16.06;14.31;12.64;11.07;9.66;8.50;7.69;-1;-1;-1;-1;15.26;13.41;11.60;9.87;8.27;6.87;5.84;-1;-1;-1;-1;14.69;12.75;10.84;8.97;7.16;5.49;4.12;-1;-1;-1;-1;14.38;12.40;10.42;8.45;6.50;4.59;2.82;1.68;-1;-1;5.95;14.34;12.35;10.37;8.38;6.42;4.48;2.63;1.32;2.15;3.93;5.86;14.58;12.63;10.70;8.79;6.94;5.19;3.72;2.95;3.40;4.74;6.43;15.09;13.21;11.37;9.60;7.94;6.47;5.37;4.86;5.15;6.11;7.50;15.83;14.05;-1;10.73;9.27;8.05;7.19;6.83;7.03;7.77;8.90;16.78;-1;13.54;12.09;10.81;9.79;9.09;8.81;8.97;9.55;10.49;-1;16.35;14.91;13.60;12.49;11.61;11.03;10.79;10.92;11.41;12.21;19.17;17.73;16.41;15.23;14.24;13.48;12.98;12.78;12.90;13.31;14.00
241.402;0;(-2.92, 1.34, 3.93);149.4;15.66;13.92;12.24;10.69;9.30;8.17;7.42;7.16;-1;-1;-1;14.87;13.01;11.21;9.48;7.88;6.51;5.54;5.19;-1;-1;-1;14.31;12.37;10.45;8.58;6.77;5.11;3.79;3.26;-1;-1;-1;14.01;12.03;10.05;8.08;6.12;4.21;2.46;1.52;-1;-1;-1;14.00;12.01;10.03;8.06;6.10;4.18;2.39;1.41;2.50;4.30;-1;14.27;12.33;10.41;8.52;6.70;5.01;3.66;3.11;3.73;5.12;6.82;14.81;12.95;11.14;9.39;7.78;6.39;5.39;5.03;5.44;6.47;7.88;15.59;13.83;-1;10.58;9.18;8.03;7.26;7.00;7.30;8.10;9.26;16.58;-1;13.39;11.98;10.77;9.81;9.19;8.98;9.22;9.86;10.84;-1;16.21;14.80;13.54;12.47;11.66;11.14;10.97;11.17;11.70;12.54;19.03;17.62;16.33;15.20;14.26;13.55;13.11;12.96;13.13;13.59;14.31
241.600;0;(-3.20, 1.34, 3.42);173.2;15.08;13.33;11.67;10.12;8.76;7.69;7.03;6.91;7.35;8.27;-1;14.29;12.43;10.62;8.90;7.32;5.99;5.12;4.95;5.55;-1;-1;13.75;11.80;9.88;8.00;6.19;4.54;3.31;3.05;-1;-1;-1;13.48;11.49;9.51;7.54;5.58;3.67;1.94;1.45;-1;-1;-1;13.51;11.53;9.55;7.59;5.65;3.77;2.14;1.70;-1;-1;-1;13.83;11.90;10.00;8.15;6.38;4.80;3.66;3.42;4.25;5.69;-1;14.43;12.59;10.81;9.12;7.58;6.31;5.49;5.34;5.90;7.01;8.46;15.26;13.54;-1;10.39;9.07;8.04;7.41;7.30;7.72;8.60;9.81;16.30;-1;13.21;11.86;10.73;9.87;9.37;9.28;9.61;10.33;11.36;-1;16.03;14.67;13.47;12.49;11.76;11.34;11.26;11.54;12.15;13.03;18.85;17.48;16.25;15.18;14.31;13.68;13.32;13.25;13.49;14.01;14.79
241.802;0;(-3.43, 1.34, 2.93);185.5;14.54;12.80;11.14;9.61;8.28;7.27;6.72;6.75;7.33;8.37;9.71;13.75;11.89;10.09;8.37;6.81;5.53;4.79;4.82;5.61;6.91;-1;13.22;11.28;9.35;7.47;5.66;4.04;2.94;2.98;4.15;-1;-1;12.98;10.99;9.01;7.03;5.07;3.17;1.52;1.62;-1;-1;-1;13.05;11.07;9.10;7.15;5.24;3.42;2.01;2.08;-1;-1;-1;13.42;11.50;9.62;7.80;6.09;4.63;3.70;3.74;4.72;-1;-1;14.06;12.25;10.50;8.86;7.41;6.26;5.61;5.63;6.32;7.50;-1;14.95;13.25;11.66;10.21;8.97;8.05;7.56;7.58;8.11;9.06;-1;16.03;-1;13.03;11.75;10.69;9.93;9.53;9.55;9.97;10.76;11.83;-1;15.85;14.54;13.40;12.49;11.84;11.51;11.52;11.88;12.55;13.48;18.67;17.34;16.16;15.14;14.34;13.78;13.50;13.51;13.81;14.39;15.21
241.999;0;(-3.61, 1.34, 2.46);191.5;14.05;12.31;10.66;9.15;7.87;6.93;6.50;6.66;7.38;8.53;9.94;13.26;11.40;9.59;7.89;6.35;5.15;4.54;4.78;5.74;7.15;-1;12.73;10.78;8.86;6.97;5.17;3.59;2.66;3.04;-1;-1;-1;12.51;10.52;8.54;6.56;4.60;2.71;1.22;1.91;-1;-1;-1;12.61;10.64;8.68;6.74;4.86;3.13;1.98;-1;-1;-1;-1;13.02;11.12;9.26;7.48;5.83;4.49;3.79;4.06;-1;-1;-1;13.71;11.92;10.21;8.62;7.24;6.21;5.72;5.91;6.71;-1;-1;14.64;12.98;11.43;10.04;8.88;8.06;7.69;7.83;8.46;9.47;-1;15.77;14.24;12.85;11.63;10.64;9.97;9.68;9.79;10.29;11.14;-1;17.06;15.66;14.40;13.33;12.48;11.91;11.66;11.76;12.18;12.90;13.88;18.48;17.20;16.06;15.10;14.36;13.87;13.66;13.73;14.10;14.73;15.59
242.201;0;(-3.77, 1.34, 1.98);194.5;13.54;11.81;10.18;8.70;7.47;6.62;6.32;6.63;7.49;8.73;10.21;12.75;10.89;9.09;7.40;5.90;4.79;4.36;4.80;5.93;7.43;-1;12.23;10.28;8.35;6.47;4.68;3.16;2.47;3.19;-1;-1;-1;12.03;10.04;8.05;6.08;4.13;2.26;1.09;-1;-1;-1;-1;12.16;10.19;8.24;6.33;4.48;2.86;2.07;-1;-1;-1;-1;12.61;10.72;8.89;7.15;5.59;4.39;3.92;4.41;-1;-1;-1;13.34;11.58;9.91;8.38;7.09;6.20;5.87;6.21;7.11;-1;-1;14.32;12.69;11.19;9.86;8.80;8.09;7.85;8.10;8.82;-1;-1;15.50;14.01;12.66;11.51;10.61;10.03;9.83;10.04;10.62;11.53;-1;16.83;15.47;14.26;13.25;12.47;11.99;11.82;11.99;12.49;13.27;14.28;18.29;17.04;15.95;15.05;14.38;13.96;13.81;13.96;14.39;15.07;15.97
242.398;0;(-3.93, 1.34, 1.51);195.9;13.06;11.33;9.72;8.27;7.10;6.35;6.19;6.65;7.63;8.95;10.49;12.26;10.40;8.61;6.93;5.48;4.47;4.24;4.89;6.15;7.74;-1;11.74;9.79;7.86;5.98;4.21;2.78;2.38;3.41;-1;-1;-1;11.56;9.57;7.59;5.61;3.67;1.85;1.17;-1;-1;-1;-1;11.72;9.76;7.83;5.93;4.14;2.67;2.25;-1;-1;-1;-1;12.21;10.34;8.54;6.85;5.37;4.34;4.10;-1;-1;-1;-1;12.99;11.26;9.63;8.16;6.97;6.21;6.04;6.52;-1;-1;-1;14.02;12.43;10.97;9.71;8.73;8.14;8.01;8.38;9.17;-1;-1;15.24;13.79;12.49;11.40;10.58;10.10;9.99;10.29;10.95;-1;-1;16.61;15.29;14.13;13.18;12.48;12.07;11.98;12.23;12.79;13.62;-1;18.10;16.90;15.86;15.01;14.40;14.05;13.98;14.19;14.67;15.40;16.34
242.601;0;(-4.08, 1.34, 1.03);196.7;12.56;10.85;9.25;7.84;6.73;6.10;6.09;6.71;7.81;9.21;10.80;11.75;9.90;8.12;6.46;5.07;4.19;4.18;5.03;6.42;8.07;-1;11.24;9.29;7.36;5.49;3.74;2.42;2.40;3.70;-1;-1;-1;11.08;9.09;7.11;5.14;3.21;1.48;-1;-1;-1;-1;-1;11.27;9.32;7.40;5.54;3.82;2.55;2.53;-1;-1;-1;-1;11.81;9.96;8.19;6.56;5.19;4.34;4.33;-1;-1;-1;-1;12.64;10.93;9.35;7.96;6.87;6.26;6.25;6.85;-1;-1;-1;13.71;12.16;10.76;9.57;8.69;8.21;8.21;8.67;9.55;-1;-1;14.98;13.57;12.33;11.31;10.58;10.19;10.18;10.56;11.29;-1;-1;16.39;15.12;14.01;13.13;12.50;12.17;12.16;12.48;13.11;13.99;-1;17.91;16.76;15.77;14.99;14.44;14.16;14.15;14.43;14.97;15.75;16.73
242.802;0;(-4.23, 1.34, 0.55);197.0;12.07;10.37;8.79;7.42;6.40;5.89;6.05;6.81;8.01;9.49;11.13;11.25;9.40;7.63;6.00;4.67;3.96;4.18;5.22;6.71;-1;-1;10.75;8.79;6.87;5.00;3.28;2.14;2.53;-1;-1;-1;-1;10.60;8.62;6.64;4.68;2.77;1.22;-1;-1;-1;-1;-1;10.83;8.90;7.00;5.17;3.55;2.53;-1;-1;-1;-1;-1;11.41;9.60;7.87;6.30;5.05;4.39;4.59;-1;-1;-1;-1;12.29;10.63;9.10;7.78;6.81;6.34;6.48;7.20;-1;-1;-1;13.42;11.91;10.57;9.46;8.68;8.31;8.42;8.99;-1;-1;-1;14.73;13.37;12.19;11.24;10.59;10.30;10.38;10.85;11.64;-1;-1;16.18;14.96;13.91;13.09;12.54;12.29;12.36;12.75;13.43;14.36;-1;17.74;16.63;15.70;14.97;14.49;14.28;14.34;14.68;15.27;16.10;-1
242.999;0;(-4.37, 1.34, 0.08);197.2;11.59;9.90;8.35;7.03;6.09;5.73;6.04;6.94;8.24;9.78;11.46;10.76;8.92;7.15;5.56;4.31;3.78;4.24;5.45;7.03;-1;-1;10.26;8.31;6.38;4.51;2.84;1.94;2.74;-1;-1;-1;-1;10.14;8.15;6.18;4.23;2.36;1.13;-1;-1;-1;-1;-1;10.41;8.48;6.61;4.83;3.33;2.60;-1;-1;-1;-1;-1;11.03;9.24;7.56;6.07;4.96;4.50;4.89;-1;-1;-1;-1;11.97;10.34;8.87;7.64;6.79;6.46;6.74;7.56;-1;-1;-1;13.14;11.68;10.40;9.37;8.69;8.44;8.66;9.31;-1;-1;-1;14.50;13.19;12.07;11.20;10.63;10.43;10.60;11.14;11.99;-1;-1;15.99;14.81;13.83;13.07;12.59;12.42;12.57;13.02;13.76;-1;-1;17.58;16.52;15.64;14.98;14.56;14.41;14.54;14.94;15.58;16.45;-1
243.198;0;(-4.52, 1.34, -0.40);197.3;11.11;9.43;7.91;6.64;5.81;5.60;6.08;7.11;8.49;10.09;-1;10.27;8.43;6.68;5.12;3.98;3.66;4.36;5.71;-1;-1;-1;9.77;7.82;5.89;4.04;2.43;1.87;3.01;-1;-1;-1;-1;9.67;7.69;5.72;3.79;1.99;1.25;-1;-1;-1;-1;-1;9.98;8.08;6.23;4.52;3.17;2.76;-1;-1;-1;-1;-1;10.66;8.91;7.27;5.87;4.91;4.66;5.23;-1;-1;-1;-1;11.65;10.07;8.66;7.52;6.80;6.62;7.03;-1;-1;-1;-1;12.88;11.47;10.25;9.31;8.73;8.59;8.91;9.65;-1;-1;-1;14.28;13.02;11.96;11.17;10.69;10.58;10.84;11.45;-1;-1;-1;15.81;14.68;13.76;13.07;12.67;12.57;12.79;13.31;14.10;-1;-1;17.44;16.42;15.60;15.00;14.65;14.56;14.75;15.21;15.90;16.81;-1
243.401;0;(-4.67, 1.34, -0.89);197.3;10.61;8.95;7.46;6.27;5.55;5.51;6.16;7.31;8.77;10.42;-1;9.76;7.93;6.20;4.68;3.67;3.61;4.53;6.01;-1;-1;-1;9.27;7.32;5.39;3.55;2.04;1.92;-1;-1;-1;-1;-1;9.20;7.22;5.27;3.36;1.68;1.54;-1;-1;-1;-1;-1;9.56;7.67;5.87;4.24;3.08;3.01;-1;-1;-1;-1;-1;10.29;8.57;7.00;5.71;4.92;4.87;5.59;-1;-1;-1;-1;11.34;9.81;8.47;7.44;6.84;6.81;7.34;-1;-1;-1;-1;12.62;11.26;10.12;9.27;8.80;8.78;9.20;10.01;-1;-1;-1;14.07;12.87;11.88;11.16;10.78;10.76;11.10;11.78;-1;-1;-1;15.64;14.57;13.70;13.09;12.76;12.74;13.04;13.62;14.46;-1;-1;17.30;16.34;15.57;15.03;14.75;14.73;14.99;15.50;16.24;17.18;-1
243.600;0;(-4.81, 1.34, -1.36);197.3;10.13;8.49;7.04;5.92;5.33;5.47;6.27;7.54;9.07;10.75;-1;9.27;7.44;5.73;4.27;3.42;3.62;4.75;6.33;-1;-1;-1;8.78;6.83;4.90;3.08;1.72;2.10;-1;-1;-1;-1;-1;8.74;6.77;4.83;2.96;1.48;-1;-1;-1;-1;-1;-1;9.15;7.29;5.53;4.00;3.07;3.30;-1;-1;-1;-1;-1;9.95;8.27;6.77;5.59;4.97;5.11;-1;-1;-1;-1;-1;11.05;9.57;8.31;7.38;6.92;7.03;7.67;-1;-1;-1;-1;12.39;11.08;10.02;9.26;8.90;8.98;9.49;10.37;-1;-1;-1;13.88;12.73;11.81;11.18;10.88;10.95;11.37;12.12;-1;-1;-1;15.49;14.47;13.67;13.12;12.87;12.93;13.29;13.93;14.82;-1;-1;17.18;16.27;15.56;15.08;14.86;14.91;15.23;15.79;16.58;17.56;-1
243.800;0;(-4.96, 1.34, -1.84);197.3;9.65;8.03;6.62;5.59;5.15;5.47;6.42;7.79;9.38;-1;-1;8.77;6.95;5.26;3.88;3.23;3.71;5.01;-1;-1;-1;-1;8.30;6.34;4.42;2.62;1.50;2.37;-1;-1;-1;-1;-1;8.29;6.33;4.40;2.59;1.44;-1;-1;-1;-1;-1;-1;8.75;6.92;5.22;3.82;3.15;3.64;-1;-1;-1;-1;-1;9.61;7.98;6.56;5.51;5.07;5.39;-1;-1;-1;-1;-1;10.78;9.35;8.18;7.36;7.04;7.28;8.02;-1;-1;-1;-1;12.17;10.92;9.94;9.28;9.02;9.21;9.80;-1;-1;-1;-1;13.71;12.62;11.77;11.22;11.01;11.16;11.66;12.46;-1;-1;-1;15.35;14.39;13.65;13.18;13.00;13.13;13.56;14.25;15.18;-1;-1;17.07;16.21;15.56;15.15;15.00;15.11;15.48;16.09;16.92;-1;-1
244.000;0;(-5.11, 1.34, -2.32);197.4;9.17;7.58;6.22;5.28;5.02;5.52;6.61;8.06;9.71;-1;-1;8.28;6.47;4.80;3.51;3.10;3.86;5.31;-1;-1;-1;-1;7.81;5.85;3.94;2.18;1.43;-1;-1;-1;-1;-1;-1;7.83;5.89;3.99;2.28;1.57;-1;-1;-1;-1;-1;-1;8.35;6.56;4.93;3.69;3.30;-1;-1;-1;-1;-1;-1;9.29;7.71;6.38;5.48;5.22;5.71;-1;-1;-1;-1;-1;10.52;9.16;8.07;7.38;7.19;7.55;8.38;-1;-1;-1;-1;11.96;10.79;9.88;9.32;9.17;9.46;10.13;-1;-1;-1;-1;13.55;12.52;11.75;11.28;11.16;11.39;11.96;12.82;-1;-1;-1;15.23;14.32;13.65;13.26;13.15;13.35;13.84;14.59;-1;-1;-1;16.98;16.17;15.58;15.24;15.15;15.32;15.75;16.41;17.28;-1;-1
